/* DATA DESCRIPTION:
Citation:	Pusceddu, F H; Guimarães, M M; Lopes, L O; Souza, L S; Cortez, F S; Pereira, C D S; Choueri, R B; Cesar, A (2022): Seawater carbonate chemistry and embriolarval development of Echinometra lucunter and neutral red retention time of Perna perna. PANGAEA, https://doi.org/10.1594/PANGAEA.943292
Abstract:	Since the last decade, several studies have reported the presence and effects of pharmaceutical residues in the marine environment, especially those of the antihypertensive class, such as losartan. However, there is little knowledge about the physiological effects of losartan in marine invertebrates regarding its behavior under possible coastal ocean acidification scenarios. The objective of this study was to evaluate biological effects on marine organisms at different levels of the biological organization caused by the compound losartan in water and sediment under coastal ocean acidification scenarios. Water and sediment samples were collected at five sites around the Santos Submarine Sewage outfall (SSO) and two sites around the Guarujá Submarine Sewage Outfall (GSO). Losartan was found in concentrations ranging from effects pH and losartan on the toxicity results. The water toxicity test with Echinometra lucunter embryos/larvae showed LOECs 50–100 mg/L, with values decreasing as the pH decreased. In the sediment assays, LOEC value for sea urchin embryo-larval development was 1.0 μg/g for all tested pHs. Regarding the lysosomal membrane stability assays with adult bivalves, a LOEC of 3000 ng/L was found for Perna perna in water exposure (both at pH 8.0 and 7.6). Effects for Mytella guyanensis were observed at environmentally relevant concentrations in sediment (LOEC = 3 ng/g at pH 8.0 and 7.6). This study demonstrated that coastal ocean acidification by itself causes effects on marine invertebrates, but can also increase the negative effects of losartan in waterborne exposure. There is a need to deepen the studies on the ecotoxicity of pharmaceutical residues and acidification of the marine environment.
Keyword(s):	Animalia; Benthic animals; Benthos; Bottles or small containers/Aquaria (<20 L); Coast and continental shelf; Containers and aquaria (20-1000 L or < 1 m**2); Development; Echinodermata; Echinometra lucunter; Laboratory experiment; Mollusca; Mytella guyanensis; Other; Other studied parameter or process; Perna perna; Single species; South Atlantic; Temperate
Supplement to:	Pusceddu, F H; Guimarães, M M; Lopes, L O; Souza, L S; Cortez, F S; Pereira, C D S; Choueri, R B; Cesar, A (2022): Biological effects of the antihypertensive losartan under different ocean acidification scenarios. Environmental Pollution, 292, 118329, https://doi.org/10.1016/j.envpol.2021.118329
Further details:	Gattuso, Jean-Pierre; Epitalon, Jean-Marie; Lavigne, Héloise; Orr, James (2021): seacarb: seawater carbonate chemistry with R. R package version 3.2.16. https://cran.r-project.org/web/packages/seacarb/index.html
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Coverage:	MEDIAN LATITUDE: -24.202933 * MEDIAN LONGITUDE: -46.519333 * SOUTH-BOUND LATITUDE: -25.033300 * WEST-BOUND LONGITUDE: -47.933300 * NORTH-BOUND LATITUDE: -23.566600 * EAST-BOUND LONGITUDE: -45.300000
Event(s):	Cananeia_OA * LATITUDE: -25.033300 * LONGITUDE: -47.933300 * METHOD/DEVICE: Experiment (EXP) * COMMENT: The location indicates where the studied organisms were collected
	Cocanha_beach * LATITUDE: -23.566600 * LONGITUDE: -45.300000 * METHOD/DEVICE: Experiment (EXP) * COMMENT: The location indicates where the studied organisms were collected
	Ilha_das_Palmas * LATITUDE: -24.008900 * LONGITUDE: -46.324700 * METHOD/DEVICE: Experiment (EXP) * COMMENT: The location indicates where the studied organisms were collected
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Gattuso et al, 2021) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation by seacarb is 2022-04-13.
Parameter(s):	Event label (Event) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Type (Type) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * COMMENT: study
	Species (Species) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Registration number of species (Reg spec no) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * COMMENT: WoRMS Aphia ID
	Uniform resource locator/link to reference (URL ref) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Treatment (Treat) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Treatment (Treat) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * COMMENT: Losartan levels
	Replicate (Replicate) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Embriolarval development [%] (Embriolarval dev) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Retention time [min] (Retention) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * COMMENT: neutral red retention time
	Salinity (Sal) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Temperature, water [°C] (Temp) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Temperature, water, standard deviation [±] (Temp std dev) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	pH (pH) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Potentiometric * COMMENT: NBS scale
	Alkalinity, total [µmol/kg] (AT) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Potentiometric titration
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbon dioxide [µmol/kg] (CO2) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Calcite saturation state (Omega Cal) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Aragonite saturation state (Omega Arg) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	pH (pH) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010) * COMMENT: total scale
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	11869 data points
*/
Event	Type (study)	Species	Reg spec no (WoRMS Aphia ID)	URL ref	Treat	Treat (Losartan levels)	Replicate	Embriolarval dev [%]	Retention [min] (neutral red retention time)	Sal	Temp [°C]	Temp std dev [±]	pH (NBS scale, Potentiometric)	AT [µmol/kg] (Potentiometric titration)	DIC [µmol/kg] (Calculated using CO2SYS)	[HCO3]- [µmol/kg] (Calculated using CO2SYS)	[CO3]2- [µmol/kg] (Calculated using CO2SYS)	CO2 [µmol/kg] (Calculated using CO2SYS)	pCO2water_SST_wet [µatm] (Calculated using CO2SYS)	Omega Cal (Calculated using CO2SYS)	Omega Arg (Calculated using CO2SYS)	CSC flag (Calculated using seacarb afte...)	pH (total scale, Calculated using...)	CO2 [µmol/kg] (Calculated using seacarb afte...)	fCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	pCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	[HCO3]- [µmol/kg] (Calculated using seacarb afte...)	[CO3]2- [µmol/kg] (Calculated using seacarb afte...)	DIC [µmol/kg] (Calculated using seacarb afte...)	Omega Arg (Calculated using seacarb afte...)	Omega Cal (Calculated using seacarb afte...)
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	0.1mg/g losartan in sediment	R2	89		30	25	2	7.86	1330.80	1186.8	1091.9	84.2	10.6	368.4	2.02	1.33	26	7.72	16.51	566.55	568.37	1171.48	58.71	1246.70	0.96	1.47
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	0.1mg/g losartan in sediment	R2	80		30	25	2	7.45	1452.40	1410.9	1336.3	42.3	32.3	1145.3	1.02	0.67	26	7.31	50.04	1717.39	1722.90	1381.23	26.92	1458.20	0.44	0.67
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	0.1mg/g losartan in sediment	R2	51		30	25	2	7.15	1487.10	1518.1	1426.6	22.2	69.3	2423.4	0.53	0.35	26	7.01	104.82	3597.12	3608.67	1450.01	14.17	1569.00	0.23	0.35
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	0.1mg/g losartan in sediment	R3	85		30	25	2	7.86	1330.80	1186.8	1091.9	84.2	10.6	368.4	2.02	1.33	26	7.72	16.51	566.55	568.37	1171.48	58.71	1246.70	0.96	1.47
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	0.1mg/g losartan in sediment	R3	71		30	25	2	7.45	1452.40	1410.9	1336.3	42.3	32.3	1145.3	1.02	0.67	26	7.31	50.04	1717.39	1722.90	1381.23	26.92	1458.20	0.44	0.67
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	0.1mg/g losartan in sediment	R3	52		30	25	2	7.15	1487.10	1518.1	1426.6	22.2	69.3	2423.4	0.53	0.35	26	7.01	104.82	3597.12	3608.67	1450.01	14.17	1569.00	0.23	0.35
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	0.1mg/g losartan in sediment	R4	91		30	25	2	7.86	1330.80	1186.8	1091.9	84.2	10.6	368.4	2.02	1.33	26	7.72	16.51	566.55	568.37	1171.48	58.71	1246.70	0.96	1.47
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	0.1mg/g losartan in sediment	R4	79		30	25	2	7.45	1452.40	1410.9	1336.3	42.3	32.3	1145.3	1.02	0.67	26	7.31	50.04	1717.39	1722.90	1381.23	26.92	1458.20	0.44	0.67
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	0.1mg/g losartan in sediment	R4	50		30	25	2	7.15	1487.10	1518.1	1426.6	22.2	69.3	2423.4	0.53	0.35	26	7.01	104.82	3597.12	3608.67	1450.01	14.17	1569.00	0.23	0.35
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	1mg/g losartan in sediment	R1	83		30	25	2	7.86	1449.30	1297.1	1192.7	92.9	11.6	403.8	2.23	1.47	26	7.72	18.02	618.52	620.50	1279.16	64.12	1361.30	1.05	1.61
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	1mg/g losartan in sediment	R1	60		30	25	2	7.45	1555.80	1512.0	1431.6	46.2	34.3	1235.2	1.11	0.74	26	7.31	53.61	1839.87	1845.77	1480.71	28.88	1563.20	0.47	0.72
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	1mg/g losartan in sediment	R1	38		30	25	2	7.15	1646.80	1681.8	1580.6	25.0	76.2	2699.9	0.60	0.40	26	7.01	116.15	3985.90	3998.71	1606.66	15.70	1738.50	0.26	0.39
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	1mg/g losartan in sediment	R2	76		30	25	2	7.86	1449.30	1297.1	1192.7	92.9	11.6	403.8	2.23	1.47	26	7.72	18.02	618.52	620.50	1279.16	64.12	1361.30	1.05	1.61
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	1mg/g losartan in sediment	R2	63		30	25	2	7.45	1555.80	1512.0	1431.6	46.2	34.3	1235.2	1.11	0.74	26	7.31	53.61	1839.87	1845.77	1480.71	28.88	1563.20	0.47	0.72
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	1mg/g losartan in sediment	R2	41		30	25	2	7.15	1646.80	1681.8	1580.6	25.0	76.2	2699.9	0.60	0.40	26	7.01	116.15	3985.90	3998.71	1606.66	15.70	1738.50	0.26	0.39
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	1mg/g losartan in sediment	R3	88		30	25	2	7.86	1449.30	1297.1	1192.7	92.9	11.6	403.8	2.23	1.47	26	7.72	18.02	618.52	620.50	1279.16	64.12	1361.30	1.05	1.61
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	1mg/g losartan in sediment	R3	66		30	25	2	7.45	1555.80	1512.0	1431.6	46.2	34.3	1235.2	1.11	0.74	26	7.31	53.61	1839.87	1845.77	1480.71	28.88	1563.20	0.47	0.72
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	1mg/g losartan in sediment	R3	30		30	25	2	7.15	1646.80	1681.8	1580.6	25.0	76.2	2699.9	0.60	0.40	26	7.01	116.15	3985.90	3998.71	1606.66	15.70	1738.50	0.26	0.39
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	1mg/g losartan in sediment	R4	78		30	25	2	7.86	1449.30	1297.1	1192.7	92.9	11.6	403.8	2.23	1.47	26	7.72	18.02	618.52	620.50	1279.16	64.12	1361.30	1.05	1.61
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	1mg/g losartan in sediment	R4	56		30	25	2	7.45	1555.80	1512.0	1431.6	46.2	34.3	1235.2	1.11	0.74	26	7.31	53.61	1839.87	1845.77	1480.71	28.88	1563.20	0.47	0.72
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	1mg/g losartan in sediment	R4	40		30	25	2	7.15	1646.80	1681.8	1580.6	25.0	76.2	2699.9	0.60	0.40	26	7.01	116.15	3985.90	3998.71	1606.66	15.70	1738.50	0.26	0.39
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	10mg/g losartan in sediment	R1	80		30	25	2	7.86	1359.20	1213.1	1115.9	86.3	10.9	376.9	2.08	1.37	26	7.72	16.88	579.21	581.07	1197.33	59.99	1274.20	0.98	1.50
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	10mg/g losartan in sediment	R1	59		30	25	2	7.45	1476.70	1434.5	1358.5	43.3	32.7	1167.0	1.04	0.69	26	7.31	50.90	1746.64	1752.24	1404.63	27.38	1482.90	0.45	0.69
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	10mg/g losartan in sediment	R1	34		30	25	2	7.15	1446.30	1473.4	1384.9	22.5	66.0	2386.7	0.54	0.36	26	7.01	101.93	3497.90	3509.13	1410.00	13.77	1525.70	0.22	0.35
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	10mg/g losartan in sediment	R2	78		30	25	2	7.86	1359.20	1213.1	1115.9	86.3	10.9	376.9	2.08	1.37	26	7.72	16.87	578.92	580.77	1197.27	60.01	1274.15	0.98	1.50
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	10mg/g losartan in sediment	R2	59		30	25	2	7.45	1476.70	1434.5	1358.5	43.3	32.7	1167.0	1.04	0.69	26	7.31	50.87	1745.85	1751.45	1404.60	27.39	1482.86	0.45	0.69
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	10mg/g losartan in sediment	R2	35		30	25	2	7.15	1446.30	1473.4	1384.9	22.5	66.0	2386.7	0.54	0.36	26	7.01	101.90	3496.87	3508.11	1409.99	13.78	1525.66	0.22	0.35
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	10mg/g losartan in sediment	R3	83		30	25	2	7.86	1359.20	1213.1	1115.9	86.3	10.9	376.9	2.08	1.37	26	7.72	16.87	578.92	580.77	1197.27	60.01	1274.15	0.98	1.50
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	10mg/g losartan in sediment	R3	46		30	25	2	7.45	1476.70	1434.5	1358.5	43.3	32.7	1167.0	1.04	0.69	26	7.31	50.87	1745.85	1751.45	1404.60	27.39	1482.86	0.45	0.69
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	10mg/g losartan in sediment	R3	43		30	25	2	7.15	1446.30	1473.4	1384.9	22.5	66.0	2386.7	0.54	0.36	26	7.01	101.90	3496.87	3508.11	1409.99	13.78	1525.66	0.22	0.35
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	10mg/g losartan in sediment	R4	79		30	25	2	7.86	1359.20	1213.1	1115.9	86.3	10.9	376.9	2.08	1.37	26	7.72	16.87	578.92	580.77	1197.27	60.01	1274.15	0.98	1.50
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	10mg/g losartan in sediment	R4	61		30	25	2	7.45	1476.70	1434.5	1358.5	43.3	32.7	1167.0	1.04	0.69	26	7.31	50.87	1745.85	1751.45	1404.60	27.39	1482.86	0.45	0.69
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	10mg/g losartan in sediment	R4	23		30	25	2	7.15	1446.30	1473.4	1384.9	22.5	66.0	2386.7	0.54	0.36	26	7.01	101.90	3496.87	3508.11	1409.99	13.78	1525.66	0.22	0.35
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 8.0	Control in seawater	R1		45	30	25	2	7.86	1413.40	1302.6	1216.2	73.2	13.3	415.2	1.83	1.18	26	7.72	17.56	602.74	604.67	1246.53	62.48	1326.58	1.02	1.57
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 7.6	Control in seawater	R1		105	30	25	2	7.46	1884.40	1866.5	1774.9	43.3	48.3	1504.7	1.08	0.69	26	7.32	63.54	2180.59	2187.58	1795.06	35.81	1894.41	0.58	0.90
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 7.3	Control in seawater	R1		15	30	25	2	7.16	1792.10	1849.7	1735.3	22.2	92.3	2928.6	0.55	0.35	26	7.02	123.48	4237.51	4251.13	1748.18	17.48	1889.14	0.29	0.44
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 8.0	Control in seawater	R2		45	30	25	2	7.86	1413.40	1302.6	1216.2	73.2	13.3	415.2	1.83	1.18	26	7.72	17.56	602.74	604.67	1246.53	62.48	1326.58	1.02	1.57
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 7.6	Control in seawater	R2		45	30	25	2	7.46	1884.40	1866.5	1774.9	43.3	48.3	1504.7	1.08	0.69	26	7.32	63.54	2180.59	2187.58	1795.06	35.81	1894.41	0.58	0.90
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 7.3	Control in seawater	R2		30	30	25	2	7.16	1792.10	1849.7	1735.3	22.2	92.3	2928.6	0.55	0.35	26	7.02	123.48	4237.51	4251.13	1748.18	17.48	1889.14	0.29	0.44
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 8.0	Control in seawater	R3		30	30	25	2	7.86	1413.40	1302.6	1216.2	73.2	13.3	415.2	1.83	1.18	26	7.72	17.56	602.74	604.67	1246.53	62.48	1326.58	1.02	1.57
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 7.6	Control in seawater	R3		105	30	25	2	7.46	1884.40	1866.5	1774.9	43.3	48.3	1504.7	1.08	0.69	26	7.32	63.54	2180.59	2187.58	1795.06	35.81	1894.41	0.58	0.90
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 7.3	Control in seawater	R3		15	30	25	2	7.16	1792.10	1849.7	1735.3	22.2	92.3	2928.6	0.55	0.35	26	7.02	123.48	4237.51	4251.13	1748.18	17.48	1889.14	0.29	0.44
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 8.0	Control in seawater	R4		45	30	25	2	7.86	1413.40	1302.6	1216.2	73.2	13.3	415.2	1.83	1.18	26	7.72	17.56	602.74	604.67	1246.53	62.48	1326.58	1.02	1.57
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 7.6	Control in seawater	R4		90	30	25	2	7.46	1884.40	1866.5	1774.9	43.3	48.3	1504.7	1.08	0.69	26	7.32	63.54	2180.59	2187.58	1795.06	35.81	1894.41	0.58	0.90
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 7.3	Control in seawater	R4		15	30	25	2	7.16	1792.10	1849.7	1735.3	22.2	92.3	2928.6	0.55	0.35	26	7.02	123.48	4237.51	4251.13	1748.18	17.48	1889.14	0.29	0.44
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 8.0	Control in seawater	R5		45	30	25	2	7.86	1413.40	1302.6	1216.2	73.2	13.3	415.2	1.83	1.18	26	7.72	17.56	602.74	604.67	1246.53	62.48	1326.58	1.02	1.57
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 7.6	Control in seawater	R5		105	30	25	2	7.46	1884.40	1866.5	1774.9	43.3	48.3	1504.7	1.08	0.69	26	7.32	63.54	2180.59	2187.58	1795.06	35.81	1894.41	0.58	0.90
Cocanha_beach	laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	pH 7.3	Control in seawater	R5		45	30	25	2	7.16	1792.10	1849.7	1735.3	22.2	92.3	2928.6	0.55	0.35	26	7.02	123.48	4237.51	4251.13	1748.18	17.48	1889.14	0.29	0.44
